id,country,team_AST,team_FG,x1,player,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,date,opposition,tournament_stage,game_number,competition,year,team_pace,lg_pace,PER
201008289,slovenia,17,31,12,Hasan Rizvic,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2010-08-28,tunisia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,0.5687707415285046
201008289,tunisia,5,21,0,Marouan Kechrid,32,4,9,1,3,0,0,0,3,2,0,0,0,3,9,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,5.996415430320311
201008289,tunisia,5,21,1,Radhouane Slimane,26,3,11,0,3,5,7,3,5,2,0,0,2,2,11,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,5.999745816228425
201008289,tunisia,5,21,2,Amine Rzig,26,0,6,0,2,0,0,2,3,1,0,0,2,1,0,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,-5.037223407562908
201008289,tunisia,5,21,3,Salah Mejri,25,4,7,1,1,0,2,1,6,0,0,2,1,4,9,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,7.074812126219491
201008289,tunisia,5,21,4,Mohamed Naim Dhifallah,13,1,5,0,2,0,0,2,2,0,0,0,1,1,2,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,-1.0783724945531268
201008289,tunisia,5,21,6,Atef Maoua,15,2,5,1,3,0,0,1,2,0,0,0,0,0,5,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,2.9855223972897096
201008289,tunisia,5,21,7,Mokhtar Ghyaza,15,2,6,0,1,0,0,1,2,0,1,1,0,1,4,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,3.8220818266367345
201008289,tunisia,5,21,8,Mohamed Hadidane,14,3,7,2,4,0,0,1,3,0,0,0,0,1,8,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,4.407362070398947
201008289,tunisia,5,21,9,Makram Ben Romdhane,13,2,4,0,1,0,2,2,4,0,1,0,1,1,4,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,3.791994841812696
201008289,tunisia,5,21,10,Nizar Knioua,11,0,2,0,0,0,0,1,2,0,0,0,0,0,0,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,-0.5167837539464034
201008289,tunisia,5,21,11,Marouan Laghnej,8,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,-1.498865276442224
201008289,tunisia,5,21,12,Hamdi Braa,2,0,0,0,0,4,4,0,0,0,0,0,0,0,4,2010-08-28,slovenia,Group Play,20109,fiba-world-cup,2010,64.33076893939393,74.20632893707995,4.430951752588209
201207290,argentina,21,36,0,Luis Scola,35,12,19,0,0,8,13,2,5,4,1,3,1,3,32,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,24.1819787703428
201207290,argentina,21,36,1,Manu Ginobili,32,7,17,1,7,6,6,2,10,6,4,0,2,3,21,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,17.16673880996746
201207290,argentina,21,36,2,Pablo Prigioni,30,3,5,3,4,0,0,0,1,6,2,0,1,3,9,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,7.454590146814441
201207290,argentina,21,36,3,Hernan Jasen,24,0,1,0,1,0,0,0,2,0,0,0,2,1,0,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,-2.2821821982678783
201207290,argentina,21,36,4,Andres Nocioni,23,4,8,0,2,2,3,0,4,1,2,0,1,4,10,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,6.345052999011687
201207290,argentina,21,36,5,Carlos Delfino,22,7,13,6,9,0,0,0,1,1,1,0,0,0,20,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,8.574120673669313
201207290,argentina,21,36,6,Facu Campazzo,12,0,0,0,0,1,2,0,0,2,1,0,0,1,1,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,2.4169809789401606
201207290,argentina,21,36,7,Leo Gutierrez,11,1,4,1,4,0,0,0,3,1,0,0,0,3,3,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,0.27893862731248364
201207290,argentina,21,36,8,Juan Gutierrez,10,2,4,0,0,2,2,1,1,0,1,0,0,2,6,2012-07-29,lithuania,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,4.485242526130972
201207290,lithuania,16,28,0,Linas Kleiza,29,7,11,1,1,5,6,2,7,1,1,0,0,1,20,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,15.781983953258695
201207290,lithuania,16,28,1,Jonas Maciulis,23,3,4,1,1,0,0,1,3,0,0,0,1,2,7,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,3.7211585228541284
201207290,lithuania,16,28,2,Martynas Pocius,21,1,4,1,3,2,3,0,2,3,0,0,6,2,5,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,-3.0138444641287325
201207290,lithuania,16,28,3,Paulius Jankunas,20,4,6,0,0,6,6,0,3,0,0,2,1,1,14,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,10.67258113926683
201207290,lithuania,16,28,4,Simas Jasaitis,20,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,1.9770581144241604
201207290,lithuania,16,28,5,Sarunas Jasikevicius,19,2,9,0,2,2,2,0,0,4,0,0,4,2,6,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,-1.9419444725014898
201207290,lithuania,16,28,6,Mantas Kalnietis,17,2,8,0,2,2,2,0,2,5,0,0,3,1,6,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,1.0871335199312713
201207290,lithuania,16,28,7,Rimantas Kaukenas,17,2,7,0,1,0,0,0,0,0,0,0,0,4,4,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,-1.308281473961214
201207290,lithuania,16,28,8,Darius Songaila,15,4,5,0,0,3,3,0,4,2,1,0,0,3,11,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,10.448252458671012
201207290,lithuania,16,28,9,Jonas Valanciunas,14,3,4,0,0,0,0,2,5,0,0,0,1,3,6,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,4.40594870566702
201207290,lithuania,16,28,10,Renaldas Seibutis,7,0,2,0,0,0,0,1,2,0,0,0,0,3,0,2012-07-29,argentina,Group A,20120,mens-olympics,2012,81.10110106043328,74.20632893707995,-1.106451439311785
201207291,australia,14,28,0,Joe Ingles,35,6,11,1,4,2,2,0,3,2,0,0,6,1,15,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,3.6858953083988486
201207291,australia,14,28,1,Patty Mills,31,8,23,1,9,1,2,1,7,4,0,0,3,4,18,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,3.6758452404105735
201207291,australia,14,28,2,Matthew Dellavedova,28,2,7,0,2,2,2,0,3,3,1,0,1,4,6,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,3.085985355336398
201207291,australia,14,28,3,Matt Nielsen,26,0,2,0,1,1,2,3,5,4,2,1,3,3,1,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,3.1737227592444315
201207291,australia,14,28,4,David Andersen,24,5,11,2,5,2,2,2,8,0,0,0,1,4,14,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,6.538910674838868
201207291,australia,14,28,5,Brad Newley,22,1,4,0,1,1,2,0,2,1,1,0,0,0,3,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,2.0985089789839906
201207291,australia,14,28,6,Aron Baynes,15,4,6,0,0,2,2,3,5,0,0,0,4,4,10,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,4.365897471421154
201207291,australia,14,28,7,Mark Worthington,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,0.04108686783633003
201207291,australia,14,28,8,Aleks Maric,8,2,2,0,0,0,0,0,2,0,0,0,1,4,4,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,1.7698626019922818
201207291,australia,14,28,9,Adam Gibson,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-07-29,brazil,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,-0.23133153391715142
201207291,brazil,13,28,0,Marcelo Huertas,33,4,12,0,2,7,9,1,4,10,2,0,2,1,15,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,13.365643060677598
201207291,brazil,13,28,1,Alex Garcia,29,1,4,1,2,1,2,0,2,0,0,0,1,3,4,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,-1.0535327350292412
201207291,brazil,13,28,2,Tiago Splitter,26,2,10,0,0,3,3,1,7,0,1,0,1,4,7,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,1.6089835311068335
201207291,brazil,13,28,3,Anderson Varejao,25,6,7,0,0,0,0,4,7,1,2,0,1,4,12,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,12.922722374216042
201207291,brazil,13,28,4,Leandro Barbosa,25,7,15,0,3,2,3,1,4,1,0,0,4,5,16,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,4.017688028431468
201207291,brazil,13,28,5,Nene Hilario,21,4,6,0,0,2,2,1,7,1,1,2,1,2,10,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,10.427494735634502
201207291,brazil,13,28,6,Marcelinho Machado,15,2,10,1,8,0,0,0,0,0,0,0,2,0,5,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,-4.150135818473394
201207291,brazil,13,28,7,Marcus Vinicius,11,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,-1.8243591196224176
201207291,brazil,13,28,8,Larry Taylor,7,1,3,0,0,0,0,2,2,0,0,0,1,2,2,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,0.15527262169293923
201207291,brazil,13,28,9,Guilherme Giovannoni,7,1,1,0,0,2,2,0,0,0,0,0,0,1,4,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,3.022091385366556
201207291,brazil,13,28,10,Caio Torres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-29,australia,Group B,20121,mens-olympics,2012,81.39736762903411,74.20632893707995,0
201207292,china,15,33,0,Wang Zhizhi,31,6,11,2,4,1,2,1,3,0,1,0,2,2,15,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,6.968728602220884
201207292,china,15,33,1,Yi Jianlian,31,13,19,2,2,2,5,5,12,0,1,1,1,3,30,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,24.332888594527642
201207292,china,15,33,2,Chen Jianghua,30,5,10,2,3,0,0,0,1,5,0,0,0,2,12,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,8.027087084039758
201207292,china,15,33,3,Sun Yue,28,1,9,0,2,1,1,0,1,4,4,0,1,0,3,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,2.7550827660851827
201207292,china,15,33,4,Wang Shipeng,24,3,5,1,3,1,3,0,0,3,0,0,2,1,8,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,3.50869767840723
201207292,china,15,33,5,Wei Liu,20,4,6,0,0,1,2,0,3,2,0,0,1,4,9,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,6.072524165651979
201207292,china,15,33,6,Zhu Fangyu,13,0,2,0,2,2,2,0,1,0,0,0,0,0,2,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,0.6474859246233385
201207292,china,15,33,7,Ding Jinhui,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,0.4090240213583252
201207292,china,15,33,8,Max Zhang,7,1,2,0,0,0,0,0,0,0,0,0,0,3,2,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,0.21910366586547203
201207292,china,15,33,9,Yi Li,5,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,-0.9723336243173268
201207292,china,15,33,10,Zhou Peng,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2012-07-29,spain,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,-1.5384958773065713
201207292,spain,27,36,0,Pau Gasol,28,9,15,1,2,2,3,2,11,4,1,0,1,1,21,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,17.328816167791665
201207292,spain,27,36,1,Sergio Llull,22,1,1,0,0,0,0,1,2,3,0,0,3,3,2,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,0.6941411656142408
201207292,spain,27,36,2,Marc Gasol,21,2,4,0,0,1,4,1,2,5,1,0,1,3,5,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,4.899638144016008
201207292,spain,27,36,3,Rudy Fernandez,21,2,6,2,5,1,2,0,1,3,0,0,2,2,7,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,0.39927600447311745
201207292,spain,27,36,4,Jose Calderon,20,3,6,3,5,3,4,0,3,3,1,0,2,0,12,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,6.595934738742838
201207292,spain,27,36,5,Serge Ibaka,20,8,11,0,0,1,1,2,5,0,0,3,0,2,17,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,15.040692858946235
201207292,spain,27,36,6,Fernando San Emeterio,19,2,4,1,1,0,0,0,2,1,0,0,1,0,5,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,1.8664356794279797
201207292,spain,27,36,7,Juan Carlos Navarro,18,4,7,2,3,4,6,1,3,2,0,0,1,3,14,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,7.60932291067581
201207292,spain,27,36,8,Victor Sada,11,3,4,1,2,0,0,0,1,2,0,0,1,0,7,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,4.5471529298632625
201207292,spain,27,36,9,Sergio Rodriguez,9,2,2,1,1,0,0,0,1,3,0,0,1,0,5,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,4.428692378551848
201207292,spain,27,36,10,Felipe Reyes,9,0,1,0,0,2,2,2,2,1,0,0,0,3,2,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,2.37959360787913
201207292,spain,27,36,11,Victor Claver,2,0,2,0,0,0,0,0,2,0,0,0,0,3,0,2012-07-29,china,Group B,20122,mens-olympics,2012,74.91273482142856,74.20632893707995,-1.641637120283956
201207293,france,10,26,0,Boris Diaw,26,4,8,0,2,1,2,2,6,1,0,0,1,4,9,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,5.002536620622767
201207293,france,10,26,1,Tony Parker,26,4,11,0,2,2,3,1,1,1,0,0,4,3,10,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,-0.15924802832038898
201207293,france,10,26,2,Nando De Colo,23,3,9,1,5,0,0,0,2,3,3,0,5,3,7,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,0.5223917746478071
201207293,france,10,26,3,Florent Pietrus,21,2,4,0,2,4,4,1,3,0,0,1,1,1,8,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,5.54391835096378
201207293,france,10,26,4,Ronny Turiaf,21,2,4,0,0,3,8,2,9,2,0,0,0,1,7,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,6.390111247294074
201207293,france,10,26,5,Mickael Gelabale,19,2,5,0,2,0,0,0,4,2,1,0,1,3,4,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,2.58407236064545
201207293,france,10,26,6,Nicolas Batum,18,2,6,0,4,3,4,1,2,0,0,1,2,2,7,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,1.8268305374381872
201207293,france,10,26,7,Ali Traore,13,5,8,0,0,2,2,1,5,1,0,0,4,1,12,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,5.606792840305882
201207293,france,10,26,8,Yannick Bokolo,12,1,2,1,2,1,2,0,0,0,0,0,0,2,4,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,0.9678496326797048
201207293,france,10,26,9,Yakhouba Diawara,10,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,-1.4714384021559785
201207293,france,10,26,10,Kevin Seraphin,8,1,5,0,0,1,2,0,1,0,0,1,0,4,3,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,-0.5358105826540139
201207293,france,10,26,11,Fabien Causeur,5,0,2,0,2,0,0,0,0,0,0,0,0,1,0,2012-07-29,united states,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,-1.4714384021559785
201207293,united states,27,31,0,Kevin Durant,28,6,13,3,5,7,7,1,9,2,2,2,0,1,22,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,14.780484088726388
201207293,united states,27,31,1,LeBron James,25,4,6,1,2,0,0,1,5,8,2,0,1,2,9,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,10.344732447852865
201207293,united states,27,31,2,Deron Williams,21,1,6,0,3,1,2,1,4,6,0,0,3,2,3,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,0.18048498390989895
201207293,united states,27,31,3,Chris Paul,20,2,4,1,2,0,0,0,1,2,2,0,2,2,5,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,2.2259881818654543
201207293,united states,27,31,4,Russell Westbrook,19,2,6,0,0,5,6,0,4,3,0,0,2,4,9,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,3.3277723608415037
201207293,united states,27,31,5,Carmelo Anthony,17,3,10,0,2,3,4,3,9,0,1,0,0,3,9,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,4.809709618815918
201207293,united states,27,31,6,Kevin Love,14,5,8,1,2,3,4,1,3,0,1,0,0,3,14,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,7.6157267770984225
201207293,united states,27,31,7,James Harden,14,2,5,0,3,1,2,0,0,1,1,0,1,2,5,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,1.1364087533012484
201207293,united states,27,31,8,Kobe Bryant,12,2,6,2,5,4,4,1,1,0,0,0,1,3,10,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,2.106120783701929
201207293,united states,27,31,9,Andre Iguodala,11,0,1,0,1,1,2,0,1,2,1,1,2,0,1,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,0.8882946041323465
201207293,united states,27,31,10,Tyson Chandler,11,3,5,0,0,2,5,4,9,3,0,1,1,3,8,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,7.512703873820481
201207293,united states,27,31,11,Anthony Davis,8,1,2,0,0,1,2,1,3,0,0,1,1,1,3,2012-07-29,france,Group A,20123,mens-olympics,2012,88.12346602266999,74.20632893707995,1.6796686674815775
201207294,great britain,10,25,0,Luol Deng,39,8,27,2,11,8,12,3,7,3,1,0,4,2,26,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,6.995947044903756
201207294,great britain,10,25,1,Nathan Reinking,33,3,10,1,4,0,0,0,1,3,0,0,2,4,7,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.6566375440852251
201207294,great britain,10,25,2,Pops Mensah Bonsu,33,5,9,0,1,12,16,2,9,0,1,0,2,5,22,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,15.279360494242683
201207294,great britain,10,25,3,Joel Freeland,27,6,13,0,3,1,1,6,10,1,1,0,2,3,13,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,9.864759099694737
201207294,great britain,10,25,4,Daniel Clark,17,2,4,1,2,0,0,1,3,0,1,0,4,0,5,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,0.27025122159034054
201207294,great britain,10,25,5,Andrew Sullivan,14,1,3,0,0,0,0,1,1,0,0,0,0,5,2,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.23158151349900735
201207294,great britain,10,25,6,Robert Archibald,13,0,3,0,0,0,0,4,4,1,1,0,1,3,0,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,0.5950994850495108
201207294,great britain,10,25,7,Andrew Lawrence,9,0,3,0,2,0,0,0,0,0,0,0,0,1,0,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-2.275695728694854
201207294,great britain,10,25,8,Kyle Johnson,7,0,3,0,2,0,0,1,1,2,0,0,0,1,0,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.37778955189561203
201207294,great britain,10,25,9,Kieron Achara,5,0,1,0,1,0,0,1,2,0,0,0,2,0,0,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-1.6354224756857152
201207294,great britain,10,25,10,Eric Boateng,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2012-07-29,russia,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.6813930087088895
201207294,russia,24,37,0,Andrei Kirilenko,35,14,17,1,2,6,8,1,4,1,2,3,1,3,35,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,27.18219016120484
201207294,russia,24,37,1,Alexey Shved,30,6,11,2,4,2,2,2,6,13,3,1,4,0,16,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,17.20300994896786
201207294,russia,24,37,2,Viktor Khryapa,24,1,3,1,3,0,0,0,5,2,0,0,2,3,3,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,0.12458660399014784
201207294,russia,24,37,3,Vitaly Fridzon,23,5,8,1,3,3,3,1,3,3,4,3,1,2,14,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,15.292756436244785
201207294,russia,24,37,4,Anton Ponkrashov,21,2,3,0,1,0,0,1,2,3,0,0,1,1,4,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,3.856400375125008
201207294,russia,24,37,5,Timofey Mozgov,20,3,3,0,0,3,7,0,1,0,1,1,3,5,9,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,3.336062172720628
201207294,russia,24,37,6,Sasha Kaun,19,2,5,0,0,1,3,0,2,0,0,1,2,4,5,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.5985405218972837
201207294,russia,24,37,7,Sergei Monia,14,2,6,0,2,0,0,0,4,1,0,0,0,3,4,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,1.223220608843361
201207294,russia,24,37,8,Semen Antonov,8,1,1,0,0,0,0,0,1,0,0,0,1,3,2,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,0.0963270507198328
201207294,russia,24,37,9,Sergey Karasev,3,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.8717899555773234
201207294,russia,24,37,10,Dimitriy Khvostov,2,1,1,0,0,1,2,0,0,1,0,0,0,0,3,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,2.5416800822754966
201207294,russia,24,37,11,Evgeny Voronov,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2012-07-29,great-britain,Group B,20124,mens-olympics,2012,81.33226545457175,74.20632893707995,-0.2315167025681849
201207295,nigeria,9,20,0,Ike Diogu,32,6,12,0,2,1,1,4,10,1,0,0,1,3,13,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,11.396977343508803
201207295,nigeria,9,20,1,Alade Aminu,31,6,14,0,0,3,7,5,9,0,2,1,2,3,15,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,11.490021154979742
201207295,nigeria,9,20,2,Al-Farouq Aminu,30,3,9,1,3,3,6,4,9,1,4,1,5,2,10,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,7.295286862833275
201207295,nigeria,9,20,3,Derrick Obasohan,26,1,6,1,2,3,4,0,3,1,1,0,1,2,6,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,1.6106421344538018
201207295,nigeria,9,20,4,Tony Skinn,20,2,8,0,3,3,3,0,0,3,1,0,0,1,7,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,4.9499425996909245
201207295,nigeria,9,20,5,Champ Oguchi,19,0,1,0,1,1,2,0,1,2,0,0,0,1,1,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,1.2730083304960993
201207295,nigeria,9,20,6,Adeola Dagunduro,17,1,7,0,2,4,6,1,1,1,1,0,1,3,6,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,0.9033607914353032
201207295,nigeria,9,20,7,Olumide Oyedeji,12,1,1,0,0,0,2,0,1,0,1,1,1,1,2,2012-07-29,tunisia,Group A,20125,mens-olympics,2012,68.20880269170452,74.20632893707995,1.904915037740688
