year,id,country,date,tournament_stage,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,results,mov,fg_p,x3P_p,ft_p,tsa,ts_p,efg_p,tov_p
2016,2016081220,france,2016-08-12,Group A,200,41,67,5,15,9,11,8,40,25,4,2,4,15,96,W,40,0.6119402985074627,0.3333333333333333,0.8181818181818182,71.84,0.6681514476614699,0.6492537313432836,5.274261603375527
2016,2016081220,venezuela,2016-08-12,Group A,199,22,63,4,23,8,11,7,22,17,3,0,5,17,56,L,40,0.3492063492063492,0.17391304347826086,0.7272727272727273,67.84,0.41273584905660377,0.38095238095238093,6.86436024162548
2016,2016081321,argentina,2016-08-13,Group B,250,36,79,17,42,22,34,8,37,19,11,2,15,25,111,W,4,0.45569620253164556,0.40476190476190477,0.6470588235294118,93.96000000000001,0.590676883780332,0.5632911392405063,13.766519823788546
2016,2016081321,brazil,2016-08-13,Group B,250,38,83,9,26,22,27,10,44,16,6,2,18,31,107,L,4,0.4578313253012048,0.34615384615384615,0.8148148148148148,94.88,0.5638701517706577,0.5120481927710844,15.946137491141036
2016,2016081322,lithuania,2016-08-13,Group B,198,24,60,6,23,5,9,8,21,13,4,4,15,23,59,L,50,0.4,0.2608695652173913,0.5555555555555556,63.96,0.4612257661038149,0.45,18.996960486322187
2016,2016081322,spain,2016-08-13,Group B,200,39,68,16,32,15,18,11,34,31,10,5,8,16,109,W,50,0.5735294117647058,0.5,0.8333333333333334,75.92,0.7178609062170705,0.6911764705882353,9.532888465204957
2016,2016081323,croatia,2016-08-13,Group B,201,26,65,6,28,18,26,10,31,13,8,1,10,17,76,L,14,0.4,0.21428571428571427,0.6923076923076923,76.44,0.4971219256933543,0.4461538461538462,11.568718186024988
2016,2016081323,nigeria,2016-08-13,Group B,201,30,68,17,36,13,19,17,43,26,5,6,14,25,90,W,14,0.4411764705882353,0.4722222222222222,0.6842105263157895,76.36,0.5893137768465165,0.5661764705882353,15.493581230633023
2016,2016081424,china,2016-08-14,Group A,200,23,58,5,19,9,13,7,26,15,6,1,18,25,60,L,34,0.39655172413793105,0.2631578947368421,0.6923076923076923,63.72,0.4708097928436912,0.4396551724137931,22.026431718061673
2016,2016081424,serbia,2016-08-14,Group A,199,32,64,12,27,18,23,12,37,24,11,4,12,20,94,W,34,0.5,0.4444444444444444,0.782608695652174,74.12,0.6341068537506745,0.59375,13.934045517882025
2016,2016081425,france,2016-08-14,Group A,200,41,73,5,19,10,13,9,31,28,6,2,12,22,97,L,3,0.5616438356164384,0.2631578947368421,0.7692307692307693,78.72,0.6161077235772358,0.5958904109589042,13.227513227513228
2016,2016081425,united states,2016-08-14,Group A,199,35,63,10,27,20,27,7,26,32,8,1,12,17,100,W,3,0.5555555555555556,0.37037037037037035,0.7407407407407407,74.88,0.6677350427350428,0.6349206349206349,13.812154696132598
2016,2016081426,australia,2016-08-14,Group A,199,31,59,8,19,11,16,13,40,19,4,0,13,17,81,W,25,0.5254237288135594,0.42105263157894735,0.6875,66.04,0.6132646880678376,0.5932203389830508,16.44736842105263
2016,2016081426,venezuela,2016-08-14,Group A,199,21,60,5,22,9,14,9,22,15,12,3,10,24,56,L,25,0.35,0.22727272727272727,0.6428571428571429,66.16,0.42321644498186217,0.39166666666666666,13.130252100840337
2016,2016081527,argentina,2016-08-15,Group B,200,23,64,9,28,18,21,4,29,9,11,2,15,26,73,L,19,0.359375,0.32142857142857145,0.8571428571428571,73.24,0.49836155106499186,0.4296875,16.99909338168631
2016,2016081527,spain,2016-08-15,Group B,199,32,66,9,22,19,26,7,43,22,8,5,17,24,92,W,19,0.48484848484848486,0.4090909090909091,0.7307692307692307,77.44,0.59400826446281,0.553030303030303,18.000847098686997
2016,2016081528,brazil,2016-08-15,Group B,199,34,75,7,27,11,15,19,42,27,10,2,8,16,86,W,17,0.4533333333333333,0.25925925925925924,0.7333333333333333,81.6,0.5269607843137255,0.5,8.928571428571429
2016,2016081528,nigeria,2016-08-15,Group B,201,24,58,7,20,14,19,8,29,11,3,4,15,16,69,L,17,0.41379310344827586,0.35,0.7368421052631579,66.36,0.5198915009041591,0.47413793103448276,18.436578171091444
2016,2016081529,croatia,2016-08-15,Group B,201,32,60,11,19,15,18,4,34,17,6,0,14,14,90,W,9,0.5333333333333333,0.5789473684210527,0.8333333333333334,67.92,0.6625441696113074,0.625,17.08984375
2016,2016081529,lithuania,2016-08-15,Group B,200,32,67,11,28,6,8,4,25,22,8,2,11,20,81,L,9,0.47761194029850745,0.39285714285714285,0.75,70.52,0.5743051616562678,0.5597014925373134,13.493621197252208
2016,2016081730,argentina,2016-08-17,Quarter-Finals,200,30,79,8,32,10,12,7,35,23,6,2,16,15,78,L,27,0.379746835443038,0.25,0.8333333333333334,84.28,0.46274323682961555,0.43037974683544306,15.955325089748703
2016,2016081730,united states,2016-08-17,Quarter-Finals,200,41,89,11,33,12,17,17,51,21,8,6,10,20,105,W,27,0.4606741573033708,0.3333333333333333,0.7058823529411765,96.48,0.5441542288557214,0.5224719101123596,9.391435011269722
2016,2016081731,france,2016-08-17,Quarter-Finals,200,24,62,6,14,13,16,10,35,21,6,2,15,21,67,L,25,0.3870967741935484,0.42857142857142855,0.8125,69.04,0.485225955967555,0.43548387096774194,17.848643503093765
2016,2016081731,spain,2016-08-17,Quarter-Finals,200,35,67,10,28,12,16,6,31,25,8,3,10,21,92,W,25,0.5223880597014925,0.35714285714285715,0.75,74.04,0.6212857914640734,0.5970149253731343,11.899095668729176
2016,2016081732,australia,2016-08-17,Quarter-Finals,201,33,63,10,25,14,17,6,29,30,8,1,8,18,90,W,26,0.5238095238095238,0.4,0.8235294117647058,70.48,0.6384790011350737,0.6031746031746031,10.19367991845056
2016,2016081732,lithuania,2016-08-17,Quarter-Finals,200,28,58,4,15,4,12,8,28,14,4,4,15,22,64,L,26,0.4827586206896552,0.26666666666666666,0.3333333333333333,63.28,0.5056890012642224,0.5172413793103449,19.161982626469086
2016,2016081733,croatia,2016-08-17,Quarter-Finals,199,23,51,7,19,30,38,8,32,16,3,0,17,28,83,L,3,0.45098039215686275,0.3684210526315789,0.7894736842105263,67.72,0.612817483756645,0.5196078431372549,20.066100094428705
2016,2016081733,serbia,2016-08-17,Quarter-Finals,200,29,71,8,23,20,25,12,27,22,10,2,9,31,86,W,3,0.4084507042253521,0.34782608695652173,0.8,82,0.524390243902439,0.4647887323943662,9.89010989010989
2016,2016081934,australia,2016-08-19,Semi-Finals,199,22,66,4,31,13,19,10,27,14,6,4,16,22,61,L,26,0.3333333333333333,0.12903225806451613,0.6842105263157895,74.36,0.41016675632060245,0.36363636363636365,17.706949977866312
2016,2016081934,serbia,2016-08-19,Semi-Finals,199,32,60,5,16,18,23,10,41,23,9,1,17,22,87,W,26,0.5333333333333333,0.3125,0.782608695652174,70.12,0.6203650884198516,0.575,19.51331496786042
2016,2016081935,spain,2016-08-19,Semi-Finals,202,28,72,8,26,12,16,12,34,14,8,1,10,19,76,L,6,0.3888888888888889,0.3076923076923077,0.75,79.04,0.4807692307692307,0.4444444444444444,11.230907457322552
2016,2016081935,united states,2016-08-19,Semi-Finals,201,33,79,9,26,7,14,20,52,15,6,6,13,20,82,W,6,0.4177215189873418,0.34615384615384615,0.5,85.16,0.4814466885861907,0.47468354430379744,13.243683781581092
2016,2016082136,australia,2016-08-21,Final Round,203,34,65,7,17,13,15,11,37,20,4,3,13,22,88,L,1,0.5230769230769231,0.4117647058823529,0.8666666666666667,71.6,0.6145251396648045,0.5769230769230769,15.366430260047283
2016,2016082136,spain,2016-08-21,Final Round,200,32,70,10,27,15,22,10,27,20,8,3,6,22,89,W,1,0.45714285714285713,0.37037037037037035,0.6818181818181818,79.68,0.5584839357429718,0.5285714285714286,7.002801120448178
2016,2016082137,serbia,2016-08-21,Final Round,200,26,68,4,24,10,14,6,27,18,11,2,17,23,66,L,30,0.38235294117647056,0.16666666666666666,0.7142857142857143,74.16,0.4449838187702266,0.4117647058823529,18.648530057042564
2016,2016082137,united states,2016-08-21,Final Round,200,34,77,10,31,18,23,18,51,24,12,6,16,23,96,W,30,0.44155844155844154,0.3225806451612903,0.782608695652174,87.12,0.5509641873278237,0.5064935064935064,15.51590380139643
2019,201908310,angola,2019-08-31,First Round,201,21,59,8,26,9,13,6,18,7,5,3,16,24,59,L,46,0.3559322033898305,0.3076923076923077,0.6923076923076923,64.72,0.4558096415327565,0.423728813559322,19.821605550049554
2019,201908310,serbia,2019-08-31,First Round,198,36,55,13,20,20,25,8,37,32,7,1,16,13,105,W,46,0.6545454545454545,0.65,0.8,66,0.7954545454545454,0.7727272727272727,19.51219512195122
2019,201908311,argentina,2019-08-31,First Round,201,33,77,17,31,12,17,10,40,23,8,6,7,19,95,W,26,0.42857142857142855,0.5483870967741935,0.7058823529411765,84.48,0.5622632575757576,0.538961038961039,7.651945780498469
2019,201908311,korea,2019-08-31,First Round,200,23,72,8,23,15,22,15,46,14,5,4,14,20,69,L,26,0.3194444444444444,0.34782608695652173,0.6818181818181818,81.68,0.4223800195886386,0.375,14.63210702341137
2019,201908312,iran,2019-08-31,First Round,200,30,65,10,21,11,16,13,40,14,5,4,18,23,81,L,2,0.46153846153846156,0.47619047619047616,0.6875,72.04,0.562187673514714,0.5384615384615384,19.991115059973342
2019,201908312,puerto rico,2019-08-31,First Round,200,30,73,7,23,16,20,11,30,18,10,3,7,18,83,W,2,0.410958904109589,0.30434782608695654,0.8,81.8,0.5073349633251834,0.4589041095890411,7.882882882882883
2019,201908313,china,2019-08-31,First Round,200,29,55,1,10,11,19,7,29,16,10,2,9,16,70,W,15,0.5272727272727272,0.1,0.5789473684210527,63.36,0.55239898989899,0.5363636363636364,12.437810945273633
2019,201908313,ivory-coast,2019-08-31,First Round,200,18,63,7,23,12,16,14,33,12,4,0,17,20,55,L,15,0.2857142857142857,0.30434782608695654,0.75,70.04,0.3926327812678469,0.3412698412698413,19.53125
2019,201908314,italy,2019-08-31,First Round,200,39,67,15,31,15,21,8,34,30,13,3,13,16,108,W,46,0.582089552238806,0.4838709677419355,0.7142857142857143,76.24,0.708289611752361,0.6940298507462687,14.567458538771852
2019,201908314,philippines,2019-08-31,First Round,200,25,64,3,23,9,12,11,32,10,5,1,21,22,62,L,46,0.390625,0.13043478260869565,0.75,69.28,0.447459584295612,0.4140625,23.260965883916704
2019,201908315,poland,2019-08-31,First Round,202,27,64,8,26,18,25,16,41,17,3,3,10,14,80,W,11,0.421875,0.3076923076923077,0.72,75,0.5333333333333333,0.484375,11.764705882352942
2019,201908315,venezuela,2019-08-31,First Round,199,27,70,8,31,7,11,16,36,15,8,1,10,23,69,L,11,0.38571428571428573,0.25806451612903225,0.6363636363636364,74.84,0.46098343132014963,0.44285714285714284,11.786892975011787
2019,201908316,nigeria,2019-08-31,First Round,201,24,56,7,21,22,27,6,29,13,9,3,19,24,77,L,5,0.42857142857142855,0.3333333333333333,0.8148148148148148,67.88,0.5671773718326459,0.49107142857142855,21.86924493554328
2019,201908316,russia,2019-08-31,First Round,199,26,61,11,27,19,24,7,30,20,12,0,15,24,82,W,5,0.4262295081967213,0.4074074074074074,0.7916666666666666,71.56,0.572945779765232,0.5163934426229508,17.32902033271719
2019,201908317,spain,2019-08-31,First Round,201,37,63,17,33,10,12,9,34,31,11,1,10,17,101,W,39,0.5873015873015873,0.5151515151515151,0.8333333333333334,68.28,0.7396016403046279,0.7222222222222222,12.774655084312723
2019,201908317,tunisia,2019-08-31,First Round,200,25,59,7,21,5,9,8,23,16,5,1,17,14,62,L,39,0.423728813559322,0.3333333333333333,0.5555555555555556,62.96,0.4923761118170267,0.4830508474576271,21.260630315157577
2019,201909018,australia,2019-09-01,First Round,199,39,67,11,27,19,25,8,36,23,7,3,13,21,108,W,16,0.582089552238806,0.4074074074074074,0.76,78,0.6923076923076923,0.664179104477612,14.285714285714286
2019,201909018,canada,2019-09-01,First Round,200,34,71,9,27,15,16,6,26,20,7,2,11,23,92,L,16,0.4788732394366197,0.3333333333333333,0.9375,78.04,0.5894413121476165,0.5422535211267606,12.353998203054806
2019,201909019,czech-republic,2019-09-01,First Round,198,26,64,8,18,7,14,8,35,17,3,2,15,15,67,L,21,0.40625,0.4444444444444444,0.5,70.16,0.4774800456100342,0.46875,17.613903240958198
2019,201909019,united states,2019-09-01,First Round,199,37,75,10,26,4,6,6,35,18,6,6,7,17,88,W,21,0.49333333333333335,0.38461538461538464,0.6666666666666666,77.64,0.5667181865018032,0.56,8.2703213610586
2019,2019090110,dominican-republic,2019-09-01,First Round,200,30,69,11,26,9,11,11,34,15,10,2,12,22,80,W,4,0.43478260869565216,0.4230769230769231,0.8181818181818182,73.84,0.5417118093174431,0.5144927536231884,13.979496738117428
2019,2019090110,jordan,2019-09-01,First Round,200,29,59,3,15,15,21,7,30,12,3,2,16,18,76,L,4,0.4915254237288136,0.2,0.7142857142857143,68.24,0.5568581477139508,0.5169491525423728,18.99335232668566
2019,2019090111,france,2019-09-01,First Round,200,25,52,9,20,19,25,5,35,16,4,9,16,22,78,W,4,0.4807692307692308,0.45,0.76,63,0.6190476190476191,0.5673076923076923,20.253164556962027
2019,2019090111,germany,2019-09-01,First Round,201,25,69,10,22,14,17,10,31,17,8,5,8,21,74,L,4,0.36231884057971014,0.45454545454545453,0.8235294117647058,76.48,0.48378661087866104,0.43478260869565216,9.469696969696969
2019,2019090112,greece,2019-09-01,First Round,201,33,58,6,17,13,15,7,37,23,9,7,14,18,85,W,25,0.5689655172413793,0.35294117647058826,0.8666666666666667,64.6,0.6578947368421053,0.6206896551724138,17.8117048346056
2019,2019090112,montenegro,2019-09-01,First Round,201,23,67,5,19,9,13,9,26,13,8,3,11,22,60,L,25,0.34328358208955223,0.2631578947368421,0.6923076923076923,72.72,0.41254125412541254,0.3805970149253731,13.139034878165313
2019,2019090113,brazil,2019-09-01,First Round,201,31,82,14,37,26,30,11,44,20,9,2,9,24,102,W,8,0.3780487804878049,0.3783783783783784,0.8666666666666667,95.2,0.5357142857142857,0.4634146341463415,8.637236084452974
2019,2019090113,new-zealand,2019-09-01,First Round,200,30,73,12,36,22,29,11,44,19,4,7,15,24,94,L,8,0.410958904109589,0.3333333333333333,0.7586206896551724,85.76,0.5480410447761194,0.4931506849315068,14.886859865025803
2019,2019090114,lithuania,2019-09-01,First Round,201,33,62,7,19,28,31,8,37,28,9,3,9,11,101,W,54,0.532258064516129,0.3684210526315789,0.9032258064516129,75.64,0.6676361713379164,0.5887096774193549,10.633270321361058
2019,2019090114,senegal,2019-09-01,First Round,200,20,70,1,23,6,8,11,27,8,7,4,16,25,47,L,54,0.2857142857142857,0.043478260869565216,0.75,73.52,0.31964091403699674,0.29285714285714287,17.873100983020556
2019,2019090115,japan,2019-09-01,First Round,200,20,52,9,22,18,21,5,25,13,8,1,12,10,67,L,19,0.38461538461538464,0.4090909090909091,0.8571428571428571,61.24,0.547028086218158,0.47115384615384615,16.38448935008192
2019,2019090115,turkey,2019-09-01,First Round,200,38,73,9,25,1,4,13,43,22,7,2,10,18,86,W,19,0.5205479452054794,0.36,0.25,74.76,0.5751738897806313,0.5821917808219178,11.798017932987257
2019,2019090216,china,2019-09-02,First Round,225,24,63,7,25,21,33,10,38,15,4,2,13,28,76,L,3,0.38095238095238093,0.28,0.6363636363636364,77.52,0.4901960784313726,0.4365079365079365,14.361467079098542
2019,2019090216,poland,2019-09-02,First Round,224,26,60,5,23,22,31,7,29,14,4,6,10,27,79,W,3,0.43333333333333335,0.21739130434782608,0.7096774193548387,73.64,0.5363932645301467,0.475,11.956001912960305
2019,2019090217,angola,2019-09-02,First Round,200,25,65,2,18,9,15,10,30,6,6,1,16,20,61,L,31,0.38461538461538464,0.1111111111111111,0.6,71.6,0.4259776536312849,0.4,18.264840182648403
2019,2019090217,italy,2019-09-02,First Round,200,33,66,12,30,14,22,12,41,16,10,7,13,17,92,W,31,0.5,0.4,0.6363636363636364,75.68,0.6078224101479915,0.5909090909090909,14.659449706811005
2019,2019090218,korea,2019-09-02,First Round,199,25,59,8,26,15,22,9,32,19,7,2,15,23,73,L,14,0.423728813559322,0.3076923076923077,0.6818181818181818,68.68,0.5314502038439137,0.4915254237288136,17.925430210325047
2019,2019090218,russia,2019-09-02,First Round,202,32,67,7,20,16,23,12,36,26,8,4,8,21,87,W,14,0.47761194029850745,0.35,0.6956521739130435,77.12,0.5640560165975104,0.5298507462686567,9.398496240601503
2019,2019090219,argentina,2019-09-02,First Round,199,30,72,12,34,22,27,9,39,20,9,6,15,18,94,W,13,0.4166666666666667,0.35294117647058826,0.8148148148148148,83.88,0.5603242727706247,0.5,15.16990291262136
2019,2019090219,nigeria,2019-09-02,First Round,200,27,72,9,28,18,26,10,38,22,13,10,16,25,81,L,13,0.375,0.32142857142857145,0.6923076923076923,83.44,0.48537871524448706,0.4375,16.090104585679807
2019,2019090220,puerto-rico,2019-09-02,First Round,201,23,62,6,20,11,13,8,32,15,4,3,15,25,63,L,10,0.3709677419354839,0.3,0.8461538461538461,67.72,0.4651506202008269,0.41935483870967744,18.133462282398455
2019,2019090220,spain,2019-09-02,First Round,199,27,68,4,30,15,22,9,34,21,7,3,10,15,73,W,10,0.39705882352941174,0.13333333333333333,0.6818181818181818,77.68,0.4698764160659114,0.4264705882352941,11.405109489051094
2019,2019090221,philippines,2019-09-02,First Round,200,25,67,4,24,13,18,9,21,14,7,1,14,25,67,L,59,0.373134328358209,0.16666666666666666,0.7222222222222222,74.92,0.4471436198611852,0.40298507462686567,15.744489428699955
2019,2019090221,serbia,2019-09-02,First Round,199,48,64,12,22,18,22,4,35,37,9,3,12,16,126,W,59,0.75,0.5454545454545454,0.8181818181818182,73.68,0.8550488599348534,0.84375,14.005602240896357
2019,2019090222,iran,2019-09-02,First Round,200,27,59,4,15,9,14,10,31,15,6,2,15,18,67,L,12,0.4576271186440678,0.26666666666666666,0.6428571428571429,65.16,0.5141190914671578,0.4915254237288136,18.7125748502994
2019,2019090222,tunisia,2019-09-02,First Round,200,28,66,13,34,10,13,13,31,21,9,6,8,17,79,W,12,0.42424242424242425,0.38235294117647056,0.7692307692307693,71.72,0.5507529280535416,0.5227272727272727,10.035122930255897
2019,2019090223,ivory coast,2019-09-02,First Round,199,24,53,10,21,13,21,8,23,17,6,2,14,13,71,L,16,0.4528301886792453,0.47619047619047616,0.6190476190476191,62.24,0.5703727506426735,0.5471698113207547,18.36306400839454
2019,2019090223,venezuela,2019-09-02,First Round,200,33,65,13,30,8,12,13,33,22,8,0,12,19,87,W,16,0.5076923076923077,0.43333333333333335,0.6666666666666666,70.28,0.6189527603870233,0.6076923076923076,14.584346135148275
2019,2019090324,australia,2019-09-03,First Round,199,29,53,9,23,14,17,5,34,28,3,3,15,12,81,W,13,0.5471698113207547,0.391304347826087,0.8235294117647058,60.480000000000004,0.6696428571428571,0.6320754716981132,19.872813990461047
2019,2019090324,senegal,2019-09-03,First Round,200,27,71,5,21,9,12,10,27,10,8,2,6,16,68,L,13,0.38028169014084506,0.23809523809523808,0.75,76.28,0.4457262716308338,0.4154929577464789,7.292173067574137
2019,2019090325,brazil,2019-09-03,First Round,200,30,64,5,12,14,19,4,33,23,8,1,10,21,79,W,1,0.46875,0.4166666666666667,0.7368421052631579,72.36,0.5458817025981205,0.5078125,12.141816415735795
2019,2019090325,greece,2019-09-03,First Round,201,24,60,9,26,21,23,5,31,19,6,5,14,20,78,L,1,0.4,0.34615384615384615,0.9130434782608695,70.12,0.5561893896177981,0.475,16.642891107941036
2019,2019090326,dominican republic,2019-09-03,First Round,200,27,62,6,22,10,15,9,33,22,8,3,13,24,70,W,2,0.43548387096774194,0.2727272727272727,0.6666666666666666,68.6,0.5102040816326531,0.4838709677419355,15.931372549019608
2019,2019090326,germany,2019-09-03,First Round,201,21,57,3,19,23,29,5,32,10,8,2,11,18,68,L,2,0.3684210526315789,0.15789473684210525,0.7931034482758621,69.76,0.48738532110091737,0.39473684210526316,13.620604259534423
2019,2019090327,czech republic,2019-09-03,First Round,199,34,72,11,25,10,14,10,29,21,8,5,5,19,89,W,13,0.4722222222222222,0.44,0.7142857142857143,78.16,0.5693449334698055,0.5486111111111112,6.012506012506012
2019,2019090327,japan,2019-09-03,First Round,198,32,58,4,13,8,18,5,28,15,4,0,12,17,76,L,13,0.5517241379310345,0.3076923076923077,0.4444444444444444,65.92,0.5764563106796117,0.5862068965517241,15.40041067761807
2019,2019090328,france,2019-09-03,First Round,199,33,56,12,19,25,29,7,27,26,12,4,10,16,103,W,39,0.5892857142857143,0.631578947368421,0.8620689655172413,68.76,0.7489819662594531,0.6964285714285714,12.696800406297612
2019,2019090328,jordan,2019-09-03,First Round,201,24,59,10,24,6,13,11,26,11,4,1,22,27,64,L,39,0.4067796610169492,0.4166666666666667,0.46153846153846156,64.72,0.49443757725587145,0.4915254237288136,25.3690036900369
2019,2019090329,canada,2019-09-03,First Round,199,23,56,5,13,18,24,7,23,14,4,0,15,25,69,L,23,0.4107142857142857,0.38461538461538464,0.75,66.56,0.5183293269230769,0.45535714285714285,18.391368317802844
2019,2019090329,lithuania,2019-09-03,First Round,201,36,71,5,20,15,22,18,42,19,7,0,11,27,92,W,23,0.5070422535211268,0.25,0.6818181818181818,80.68,0.5701536936043629,0.5422535211267606,11.998254799301918
2019,2019090330,montenegro,2019-09-03,First Round,202,27,70,10,38,19,22,10,35,17,11,2,14,27,83,L,10,0.38571428571428573,0.2631578947368421,0.8636363636363636,79.68,0.5208333333333333,0.45714285714285713,14.94449188727583
2019,2019090330,new zealand,2019-09-03,First Round,200,28,62,11,25,26,33,10,36,22,8,1,16,24,93,W,10,0.45161290322580644,0.44,0.7878787878787878,76.52,0.6076842655514898,0.5403225806451613,17.29355814958928
2019,2019090331,turkey,2019-09-03,First Round,224,34,78,10,28,14,23,7,37,18,8,3,14,26,92,L,1,0.4358974358974359,0.35714285714285715,0.6086956521739131,88.12,0.522015433499773,0.5,13.709361535448492
2019,2019090331,united states,2019-09-03,First Round,225,27,77,14,40,25,32,16,49,20,11,6,14,27,93,W,1,0.35064935064935066,0.35,0.78125,91.08,0.5105401844532279,0.44155844155844154,13.323182337266845
2019,2019090432,angola,2019-09-04,First Round,226,29,71,9,25,17,23,11,47,18,4,6,16,14,84,W,3,0.4084507042253521,0.36,0.7391304347826086,81.12,0.5177514792899408,0.47183098591549294,16.474464579901152
2019,2019090432,philippines,2019-09-04,First Round,225,29,87,10,46,13,16,18,50,16,9,2,14,20,81,L,3,0.3333333333333333,0.21739130434782608,0.8125,94.04,0.430667800935772,0.39080459770114945,12.95816364309515
2019,2019090433,italy,2019-09-04,First Round,201,22,51,11,26,22,30,6,23,11,7,0,15,26,77,L,15,0.43137254901960786,0.4230769230769231,0.7333333333333333,64.2,0.5996884735202492,0.5392156862745098,18.939393939393938
2019,2019090433,serbia,2019-09-04,First Round,202,27,59,10,24,28,34,10,30,24,9,2,15,30,92,W,15,0.4576271186440678,0.4166666666666667,0.8235294117647058,73.96000000000001,0.621957815035154,0.5423728813559322,16.861510791366904
2019,2019090434,ivory-coast,2019-09-04,First Round,199,26,60,5,20,6,8,6,25,17,8,1,14,15,63,L,17,0.43333333333333335,0.25,0.75,63.52,0.49590680100755663,0.475,18.05985552115583
2019,2019090434,poland,2019-09-04,First Round,200,31,55,9,21,9,15,4,31,25,8,2,16,11,80,W,17,0.5636363636363636,0.42857142857142855,0.6,61.6,0.6493506493506493,0.6454545454545455,20.61855670103093
2019,2019090435,korea,2019-09-04,First Round,200,25,74,11,31,5,11,7,35,20,7,2,15,14,66,L,42,0.33783783783783783,0.3548387096774194,0.45454545454545453,78.84,0.4185692541856925,0.41216216216216217,15.9846547314578
2019,2019090435,nigeria,2019-09-04,First Round,200,42,82,15,31,9,11,10,51,27,10,6,9,12,108,W,42,0.5121951219512195,0.4838709677419355,0.8181818181818182,86.84,0.6218332565637955,0.6036585365853658,9.3906510851419025
2019,2019090436,puerto-rico,2019-09-04,First Round,202,26,67,5,13,10,12,12,42,15,4,6,16,19,67,W,3,0.3880597014925373,0.38461538461538464,0.8333333333333334,72.28,0.463475373547316,0.4253731343283582,18.124150430448573
2019,2019090436,tunisia,2019-09-04,First Round,200,22,62,3,24,17,19,6,31,17,10,2,12,16,64,L,3,0.3548387096774194,0.125,0.8947368421052632,70.36,0.4548038658328596,0.3790322580645161,14.570179698882953
2019,2019090437,argentina,2019-09-04,First Round,200,20,59,4,20,25,36,11,32,13,15,2,12,17,69,W,8,0.3389830508474576,0.2,0.6944444444444444,74.84,0.46098343132014963,0.3728813559322034,13.818516812528788
2019,2019090437,russia,2019-09-04,First Round,200,24,54,4,24,9,11,3,30,17,5,4,20,28,61,L,8,0.4444444444444444,0.16666666666666666,0.8181818181818182,58.84,0.518354860639021,0.48148148148148145,25.367833587011667
2019,2019090438,iran,2019-09-04,First Round,200,26,62,8,18,5,9,6,34,20,8,2,13,18,65,L,8,0.41935483870967744,0.4444444444444444,0.5555555555555556,65.96,0.49272286234081264,0.4838709677419355,16.46403242147923
2019,2019090438,spain,2019-09-04,First Round,200,27,64,9,30,10,16,9,38,23,6,4,13,13,73,W,8,0.421875,0.3,0.625,71.04,0.513795045045045,0.4921875,15.468824369347928
2019,2019090439,china,2019-09-04,First Round,200,19,57,7,32,14,22,6,23,10,7,3,6,19,59,L,13,0.3333333333333333,0.21875,0.6363636363636364,66.68,0.44241151769646064,0.39473684210526316,8.255365987892128
2019,2019090439,venezuela,2019-09-04,First Round,200,28,63,8,24,8,13,15,41,15,4,1,14,23,72,W,13,0.4444444444444444,0.3333333333333333,0.6153846153846154,68.72,0.5238649592549476,0.5079365079365079,16.924564796905223
2019,2019090540,brazil,2019-09-05,First Round,198,33,64,7,18,11,14,7,31,20,6,4,9,15,84,W,11,0.515625,0.3888888888888889,0.7857142857142857,70.16,0.5986316989737742,0.5703125,11.369378473976756
2019,2019090540,montenegro,2019-09-05,First Round,201,28,62,11,32,6,9,5,28,18,5,3,11,20,73,L,11,0.45161290322580644,0.34375,0.6666666666666666,65.96,0.5533656761673742,0.5403225806451613,14.293139293139294
2019,2019090541,canada,2019-09-05,First Round,201,28,74,12,36,14,20,19,43,20,9,5,12,14,82,W,22,0.3783783783783784,0.3333333333333333,0.7,82.8,0.4951690821256039,0.4594594594594595,12.658227848101266
2019,2019090541,senegal,2019-09-05,First Round,200,21,57,8,29,10,15,7,28,17,5,4,15,16,60,L,22,0.3684210526315789,0.27586206896551724,0.6666666666666666,63.6,0.4716981132075472,0.43859649122807015,19.083969465648856
2019,2019090542,dominican-republic,2019-09-05,First Round,201,17,61,7,27,15,23,15,31,11,5,3,17,19,56,L,34,0.2786885245901639,0.25925925925925924,0.6521739130434783,71.12,0.39370078740157477,0.3360655737704918,19.291874716295958
2019,2019090542,france,2019-09-05,First Round,200,35,61,9,18,11,16,9,35,25,9,3,12,21,90,W,34,0.5737704918032787,0.5,0.6875,68.04,0.6613756613756613,0.6475409836065574,14.992503748125936
2019,2019090543,germany,2019-09-05,First Round,200,39,66,16,31,2,2,6,32,29,8,6,13,18,96,W,34,0.5909090909090909,0.5161290322580645,1,66.88,0.7177033492822967,0.7121212121212122,16.27441161742614
2019,2019090543,jordan,2019-09-05,First Round,200,22,60,7,20,11,16,8,26,12,9,1,14,12,62,L,34,0.36666666666666664,0.35,0.6875,67.04,0.4624105011933174,0.425,17.275419545903258
2019,2019090544,greece,2019-09-05,First Round,200,32,64,12,30,27,37,7,36,26,9,1,8,24,103,W,6,0.5,0.4,0.7297297297297297,80.28,0.6415047334329845,0.59375,9.062075215224286
2019,2019090544,new zealand,2019-09-05,First Round,199,35,66,12,28,15,25,7,29,21,5,1,12,31,97,L,6,0.5303030303030303,0.42857142857142855,0.6,77,0.6298701298701299,0.6212121212121212,13.48314606741573
